team,epa_2025_total_points_mean,epa_2025_total_points_sd,epa_2025_unitless,epa_2025_norm,epa_2025_conf_low,epa_2025_conf_high,epa_2025_breakdown_total_points,epa_2025_breakdown_auto_points,epa_2025_breakdown_teleop_points,epa_2025_breakdown_endgame_points,epa_2025_breakdown_auto_rp,epa_2025_breakdown_coral_rp,epa_2025_breakdown_barge_rp,epa_2025_breakdown_tiebreaker_points,epa_2025_breakdown_auto_leave_points,epa_2025_breakdown_auto_coral,epa_2025_breakdown_auto_coral_points,epa_2025_breakdown_teleop_coral,epa_2025_breakdown_teleop_coral_points,epa_2025_breakdown_coral_l1,epa_2025_breakdown_coral_l2,epa_2025_breakdown_coral_l3,epa_2025_breakdown_coral_l4,epa_2025_breakdown_total_coral_points,epa_2025_breakdown_processor_algae,epa_2025_breakdown_processor_algae_points,epa_2025_breakdown_net_algae,epa_2025_breakdown_net_algae_points,epa_2025_breakdown_total_algae_points,epa_2025_breakdown_total_game_pieces,epa_2025_breakdown_barge_points,epa_2025_breakdown_rp_1,epa_2025_breakdown_rp_2,epa_2025_breakdown_rp_3,epa_2025_stats_start,epa_2025_stats_pre_champs,epa_2025_stats_max,epa_2025_ranks_total_rank,epa_2025_ranks_total_percentile,epa_2025_ranks_total_team_count,epa_2025_ranks_country_rank,epa_2025_ranks_country_percentile,epa_2025_ranks_country_team_count,epa_2025_ranks_state_rank,epa_2025_ranks_state_percentile,epa_2025_ranks_state_team_count,epa_2025_ranks_district_rank,epa_2025_ranks_district_percentile,epa_2025_ranks_district_team_count,epa_2024_total_points_mean,epa_2024_total_points_sd,epa_2024_unitless,epa_2024_norm,epa_2024_conf_low,epa_2024_conf_high,epa_2024_breakdown_total_points,epa_2024_breakdown_auto_points,epa_2024_breakdown_teleop_points,epa_2024_breakdown_endgame_points,epa_2024_breakdown_melody_rp,epa_2024_breakdown_ensemble_rp,epa_2024_breakdown_tiebreaker_points,epa_2024_breakdown_auto_leave_points,epa_2024_breakdown_auto_notes,epa_2024_breakdown_auto_note_points,epa_2024_breakdown_teleop_notes,epa_2024_breakdown_teleop_note_points,epa_2024_breakdown_amp_notes,epa_2024_breakdown_amp_points,epa_2024_breakdown_speaker_notes,epa_2024_breakdown_speaker_points,epa_2024_breakdown_amplified_notes,epa_2024_breakdown_total_notes,epa_2024_breakdown_total_note_points,epa_2024_breakdown_endgame_park_points,epa_2024_breakdown_endgame_on_stage_points,epa_2024_breakdown_endgame_harmony_points,epa_2024_breakdown_endgame_trap_points,epa_2024_breakdown_endgame_spotlight_points,epa_2024_breakdown_rp_1,epa_2024_breakdown_rp_2,epa_2024_stats_start,epa_2024_stats_pre_champs,epa_2024_stats_max,epa_2024_ranks_total_rank,epa_2024_ranks_total_percentile,epa_2024_ranks_total_team_count,epa_2024_ranks_country_rank,epa_2024_ranks_country_percentile,epa_2024_ranks_country_team_count,epa_2024_ranks_state_rank,epa_2024_ranks_state_percentile,epa_2024_ranks_state_team_count,epa_2024_ranks_district_rank,epa_2024_ranks_district_percentile,epa_2024_ranks_district_team_count
7716,21.54,3.5,1458.0,1501.0,-1.96,1.96,21.54,4.41,14.64,2.49,0.1155,-0.0812,0.08762,0.03,2.26,0.37,2.15,3.15,12.45,0.53,0.47,0.81,1.61,14.61,0.27,0.8,0.35,1.39,2.19,4.04,2.49,0.1155,-0.0812,0.08762,21.54,21.54,21.54,1629,0.5612,3712,1334,0.5473,2947,248,0.5312,529,248,0.5312,529,12.61,2.32,1471.0,1483.0,-0.92,0.85,12.61,6.18,5.13,1.31,0.031,-0.0691,0.16,0.39,1.16,5.78,2.66,5.13,0.71,0.7,3.11,10.21,0.17,3.82,10.91,1.03,0.02,0.06,0.2,0.01,0.031,-0.0691,10.28,12.61,13.15,1940.0,0.442,3477.0,1628.0,0.4213,2813.0,290.0,0.4325,511.0,290.0,0.4325,511.0
7717,19.26,3.5,1443.0,1483.0,-1.96,1.96,19.26,3.94,13.09,2.22,0.1033,-0.0827,0.07804,0.03,2.02,0.33,1.93,2.82,11.13,0.48,0.42,0.72,1.44,13.06,0.24,0.71,0.31,1.24,1.96,3.62,2.22,0.1033,-0.0827,0.07804,19.26,19.26,19.26,1936,0.4784,3712,1,0.75,4,235,0.5892,572,992,0.4941,1961,10.35,3.71,1443.0,1459.0,-1.05,1.12,10.35,4.64,3.44,2.26,-0.0354,-0.1187,0.01,0.79,0.77,3.85,2.01,3.44,1.08,1.07,1.7,6.21,0.17,2.78,7.29,0.44,1.35,0.02,0.32,0.13,-0.0354,-0.1187,11.18,10.35,10.36,2326.0,0.331,3477.0,1.0,0.5,2.0,257.0,0.4461,464.0,1167.0,0.3531,1804.0
7718,4.81,4.53,1345.0,1348.0,-1.28,0.92,4.81,0.53,1.53,2.76,-0.0598,-0.04,0.13094,-0.01,0.88,-0.07,-0.35,0.46,0.95,0.44,0.14,-0.25,0.1,0.6,-0.16,-0.49,0.27,1.06,0.58,0.53,2.76,-0.0598,-0.04,0.13094,15.76,4.81,4.81,3658,0.0145,3712,2907,0.0136,2947,147,0.0265,151,1933,0.0143,1961,6.9,3.8,1401.0,1415.0,-0.82,0.99,6.9,2.7,3.47,0.73,-0.113,-0.0802,-0.04,1.07,0.32,1.62,1.82,3.47,0.69,0.69,1.45,4.4,0.17,2.14,5.09,0.68,0.2,-0.03,-0.09,-0.02,-0.113,-0.0802,9.42,6.9,7.48,2985.0,0.1415,3477.0,2440.0,0.1326,2813.0,120.0,0.1667,144.0,1536.0,0.1486,1804.0
7724,19.42,3.5,1444.0,1484.0,-1.96,1.96,19.42,3.97,13.2,2.24,0.1042,-0.0826,0.07874,0.03,2.03,0.33,1.94,2.84,11.23,0.48,0.43,0.73,1.46,13.17,0.24,0.72,0.31,1.25,1.97,3.65,2.24,0.1042,-0.0826,0.07874,19.42,19.42,19.42,1915,0.4841,3712,1578,0.4645,2947,14,0.4167,24,981,0.4997,1961,10.42,4.39,1444.0,1460.0,-0.81,1.19,10.42,4.49,4.23,1.7,0.0878,-0.0857,0.1,1.57,0.59,2.92,1.78,4.23,0.4,0.4,1.97,6.75,0.35,2.37,7.15,0.48,1.36,0.1,-0.39,0.15,0.0878,-0.0857,11.16,10.42,10.42,2311.0,0.3353,3477.0,1919.0,0.3178,2813.0,19.0,0.2083,24.0,1157.0,0.3586,1804.0
7725,7.03,6.98,1360.0,1371.0,-0.97,0.81,7.03,4.81,3.41,-1.18,0.0434,-0.168,-0.14636,0.02,2.72,0.47,2.08,0.72,1.21,0.53,0.54,-0.05,-0.06,3.29,0.18,0.55,0.41,1.65,2.2,1.55,-1.18,0.0434,-0.168,-0.14636,9.34,7.03,10.98,3573,0.0374,3712,83,0.0349,86,544,0.049,572,1903,0.0296,1961,0.29,3.08,1320.0,1310.0,-1.02,0.76,0.29,-0.96,1.16,0.1,-0.1073,0.0344,0.05,0.33,-0.26,-1.29,0.46,1.16,-0.05,-0.06,0.25,-0.08,0.06,0.2,-0.14,0.64,-0.37,-0.01,-0.14,-0.03,-0.1073,0.0344,8.83,0.29,4.52,3475.0,0.0006,3477.0,86.0,0.0,86.0,463.0,0.0022,464.0,1802.0,0.0011,1804.0
7730,2.72,7.55,1331.0,1327.0,-1.31,0.86,2.72,1.56,0.67,0.48,0.0446,-0.0251,-0.01265,0.04,2.07,-0.05,-0.51,0.47,1.1,0.43,0.05,-0.11,0.02,0.59,0.01,0.04,-0.12,-0.47,-0.43,0.28,0.48,0.0446,-0.0251,-0.01265,16.09,2.72,2.72,3693,0.0051,3712,2933,0.0048,2947,149,0.0132,151,1950,0.0056,1961,8.79,3.61,1424.0,1440.0,-0.84,0.96,8.79,3.13,5.24,0.42,0.0284,-0.0128,0.12,0.86,0.45,2.26,2.85,5.24,1.5,1.5,1.81,6.01,0.34,3.31,7.5,0.68,-0.02,-0.02,-0.16,-0.05,0.0284,-0.0128,7.21,8.79,8.79,2605.0,0.2508,3477.0,2135.0,0.241,2813.0,101.0,0.2986,144.0,1326.0,0.265,1804.0
7738,18.32,7.29,1437.0,1475.0,-0.81,1.37,18.32,2.36,14.12,1.84,0.0406,-0.13,0.02888,-0.01,2.36,-0.01,0.0,3.22,13.45,0.69,-0.03,0.67,1.92,13.45,-0.14,-0.42,0.27,1.09,0.67,3.38,1.84,0.0406,-0.13,0.02888,16.67,18.32,18.32,2085,0.4383,3712,29,0.2927,41,260,0.5455,572,1077,0.4508,1961,7.83,3.5,1412.0,1428.0,-1.15,1.01,7.83,4.73,2.9,0.2,0.0169,-0.0582,-0.0,0.92,0.76,3.81,1.06,2.9,0.48,0.47,1.34,6.23,0.42,1.82,6.7,0.59,-0.07,-0.06,-0.23,-0.03,0.0169,-0.0582,9.53,7.83,7.83,2803.0,0.1938,3477.0,19.0,0.05,20.0,350.0,0.2457,464.0,1434.0,0.2051,1804.0
7742,14.2,3.99,1409.0,1439.0,-0.75,1.08,14.2,4.22,9.27,0.71,0.2576,0.0051,-0.10955,-0.03,2.29,0.46,1.92,3.84,10.21,2.56,0.45,0.43,0.55,12.14,0.04,0.13,-0.27,-1.06,-0.94,3.77,0.71,0.2576,0.0051,-0.10955,16.85,14.2,14.2,2849,0.2325,3712,86,0.545,189,389,0.3199,572,1551,0.2091,1961,10.48,3.2,1445.0,1460.0,-1.05,1.17,10.48,4.55,4.82,1.11,0.0794,-0.106,-0.02,0.51,0.81,4.04,2.57,4.82,0.05,0.05,3.33,8.82,-0.09,3.38,8.86,0.58,0.58,-0.01,-0.01,-0.03,0.0794,-0.106,5.46,10.48,10.48,2300.0,0.3385,3477.0,45.0,0.6667,135.0,252.0,0.4569,464.0,1150.0,0.3625,1804.0
7744,14.53,3.5,1411.0,1442.0,-1.96,1.96,14.53,2.97,9.88,1.68,0.0779,-0.0858,0.05821,0.02,1.52,0.25,1.45,2.13,8.4,0.36,0.32,0.55,1.09,9.86,0.18,0.54,0.23,0.94,1.48,2.73,1.68,0.0779,-0.0858,0.05821,14.53,14.53,14.53,2798,0.2462,3712,2280,0.2263,2947,38,0.05,40,1521,0.2244,1961,6.62,3.17,1398.0,1411.0,-0.8,0.99,6.62,3.87,1.98,0.77,-0.0553,0.069,0.04,1.49,0.51,2.38,1.31,1.98,0.66,0.71,1.16,3.65,-0.01,1.82,4.36,0.39,0.24,0.01,0.04,0.08,-0.0553,0.069,7.75,6.62,7.18,3033.0,0.1277,3477.0,2478.0,0.1191,2813.0,33.0,0.1081,37.0,1562.0,0.1341,1804.0
7747,14.59,9.35,1411.0,1443.0,-1.11,1.05,14.59,2.25,10.29,2.05,0.091,-0.0356,-0.01501,0.21,3.07,-0.17,-0.81,0.6,1.2,0.43,0.09,0.3,-0.31,0.39,3.13,9.39,-0.07,-0.3,9.09,3.56,2.05,0.091,-0.0356,-0.01501,20.13,14.59,19.03,2790,0.2484,3712,2273,0.2287,2947,55,0.1791,67,1516,0.2269,1961,11.14,2.17,1453.0,1468.0,-1.05,1.05,11.14,3.25,4.8,3.08,-0.0969,0.1406,-0.03,0.96,0.46,2.29,2.49,4.8,0.06,0.06,2.88,7.03,-0.04,2.95,7.09,0.47,1.98,0.45,0.22,-0.03,-0.0969,0.1406,10.03,11.14,11.53,2180.0,0.373,3477.0,1817.0,0.3541,2813.0,47.0,0.2769,65.0,1081.0,0.4008,1804.0
7748,15.24,6.6,1416.0,1449.0,-0.98,0.86,15.24,4.24,10.54,0.46,0.1876,-0.0748,-0.09812,0.1,2.87,0.21,1.37,3.37,10.99,0.75,1.04,1.66,0.14,12.36,0.18,0.54,-0.25,-0.98,-0.45,3.53,0.46,0.1876,-0.0748,-0.09812,16.12,15.24,18.91,2678,0.2786,3712,77,0.5926,189,362,0.3671,572,1462,0.2545,1961,5.69,4.82,1386.0,1398.0,-1.04,0.74,5.69,4.92,0.95,-0.18,-0.1523,-0.0643,0.3,0.67,0.88,4.25,1.16,0.95,1.1,1.14,0.93,4.06,-0.1,2.03,5.2,0.57,-0.35,-0.08,-0.27,-0.05,-0.1523,-0.0643,11.05,7.53,9.2,3155.0,0.0926,3477.0,110.0,0.1852,135.0,402.0,0.1336,464.0,1625.0,0.0992,1804.0
7755,8.87,3.47,1373.0,1389.0,-1.07,0.97,8.87,3.79,4.48,0.61,-0.1021,-0.1393,0.02083,-0.05,2.4,0.11,1.39,1.01,4.04,0.24,-0.13,0.54,0.62,5.42,-0.06,-0.17,0.15,0.61,0.44,1.37,0.61,-0.1021,-0.1393,0.02083,18.49,8.87,10.16,3471,0.0649,3712,2767,0.0611,2947,43,0.0652,46,1856,0.0535,1961,12.29,3.81,1467.0,1480.0,-0.88,0.89,12.29,3.99,6.49,1.81,-0.0609,-0.0371,0.01,0.49,0.7,3.5,3.08,6.49,1.25,1.25,2.52,8.74,0.53,3.78,9.99,0.27,1.23,-0.0,0.29,0.02,-0.0609,-0.0371,6.86,12.29,13.9,1988.0,0.4282,3477.0,1663.0,0.4088,2813.0,20.0,0.5349,43.0,973.0,0.4606,1804.0
7757,22.86,5.76,1467.0,1511.0,-0.89,1.07,22.86,4.58,16.34,1.94,0.2023,-0.0391,0.02276,-0.07,2.65,0.3,1.92,2.32,10.27,-0.1,0.52,0.73,1.48,12.2,-0.02,-0.06,1.53,6.13,6.06,4.15,1.94,0.2023,-0.0391,0.02276,21.54,22.86,23.59,1462,0.6061,3712,81,0.5803,193,60,0.5385,130,60,0.5385,130,12.28,3.15,1467.0,1480.0,-0.73,1.02,12.28,6.19,5.32,0.77,0.1429,-0.0369,0.18,1.12,1.06,5.07,2.54,5.32,0.55,0.63,3.06,9.76,0.23,3.61,10.39,0.67,-0.02,0.04,0.01,0.07,0.1429,-0.0369,11.7,12.28,12.28,1989.0,0.428,3477.0,124.0,0.38,200.0,96.0,0.2941,136.0,96.0,0.2941,136.0
7758,10.26,5.71,1382.0,1402.0,-0.99,1.23,10.26,2.8,4.16,3.3,0.0514,-0.1399,0.04457,-0.06,2.62,0.1,0.18,0.72,2.81,0.01,0.17,0.5,0.05,2.99,0.64,1.92,-0.14,-0.56,1.35,1.23,3.3,0.0514,-0.1399,0.04457,15.49,10.26,10.26,3353,0.0967,3712,137,0.2751,189,490,0.1434,572,1791,0.0867,1961,5.77,3.47,1387.0,1399.0,-1.27,0.93,5.77,1.81,3.28,0.69,-0.0734,-0.0986,0.15,0.77,0.21,1.04,1.87,3.28,0.28,0.28,1.8,4.04,-0.06,2.07,4.31,0.64,0.05,-0.01,0.01,-0.0,-0.0734,-0.0986,10.69,5.77,5.77,3149.0,0.0943,3477.0,109.0,0.1926,135.0,401.0,0.1358,464.0,1621.0,0.1014,1804.0
7759,17.83,5.12,1433.0,1471.0,-1.02,1.2,17.83,5.02,10.31,2.5,0.0975,-0.1327,0.02896,-0.03,2.48,0.47,2.54,3.02,11.55,0.83,0.53,-0.05,1.85,14.09,-0.09,-0.26,-0.24,-0.98,-1.24,2.83,2.5,0.0975,-0.1327,0.02896,15.66,17.83,17.83,2278,0.3863,3712,1868,0.3661,2947,99,0.3444,151,1222,0.3768,1961,6.03,2.49,1391.0,1403.0,-1.11,1.11,6.03,1.61,3.71,0.71,-0.092,-0.0242,0.14,1.3,0.06,0.31,2.05,3.71,0.51,0.51,1.6,3.52,0.04,2.11,4.02,0.77,-0.04,-0.01,-0.01,0.0,-0.092,-0.0242,9.84,6.03,6.03,3118.0,0.1032,3477.0,2544.0,0.0956,2813.0,128.0,0.1111,144.0,1601.0,0.1125,1804.0
7760,13.89,4.32,1407.0,1436.0,-1.08,0.96,13.89,1.86,9.78,2.25,-0.0594,-0.1384,0.16033,-0.08,2.7,-0.16,-0.85,1.63,6.71,0.78,-0.51,0.11,1.16,5.86,-0.03,-0.09,0.79,3.16,3.07,2.3,2.25,-0.0594,-0.1384,0.16033,18.89,13.89,15.65,2899,0.219,3712,2358,0.1999,2947,46,0.1321,53,164,0.1414,191,10.47,3.74,1445.0,1460.0,-0.83,0.95,10.47,4.75,3.46,2.26,-0.0063,-0.0462,0.15,1.78,0.59,2.98,1.58,3.46,0.71,0.7,1.46,5.73,0.34,2.17,6.43,0.36,1.97,-0.08,-0.14,0.15,-0.0063,-0.0462,10.43,10.47,10.47,2303.0,0.3376,3477.0,1912.0,0.3203,2813.0,42.0,0.087,46.0,154.0,0.1538,182.0
7762,18.28,5.68,1436.0,1473.0,-0.95,1.02,18.28,5.23,10.67,2.38,0.2105,-0.1359,0.18835,0.03,3.27,0.29,1.96,1.84,8.76,0.35,-0.26,-0.1,2.13,10.72,0.41,1.22,0.17,0.7,1.92,2.71,2.38,0.2105,-0.1359,0.18835,29.33,18.28,20.65,2108,0.4326,3715,1736,0.4113,2949,324,0.3875,529,324,0.3875,529,30.77,6.24,1692.0,1630.0,-0.92,0.83,30.77,8.22,19.44,3.1,0.0793,0.1243,0.25,1.59,1.33,6.63,6.14,19.44,2.7,2.71,4.77,23.36,3.28,7.47,26.07,0.29,2.12,0.32,0.25,0.12,0.0793,0.1243,9.36,30.41,33.0,314.0,0.9097,3477.0,275.0,0.9022,2813.0,59.0,0.8845,511.0,59.0,0.8845,511.0
7763,27.07,7.34,1496.0,1541.0,-1.09,0.85,27.07,7.81,17.34,1.92,0.3392,-0.1205,0.1006,0.12,3.4,0.65,4.41,4.79,17.46,1.33,0.68,1.16,2.24,21.87,0.19,0.58,-0.17,-0.7,-0.12,5.42,1.92,0.3392,-0.1205,0.1006,34.26,27.07,31.01,1034,0.7214,3712,849,0.7119,2947,19,0.7816,87,19,0.7816,87,35.01,7.97,1744.0,1683.0,-0.77,0.98,35.01,10.43,24.36,0.22,0.6036,0.0209,0.33,1.79,1.75,8.64,9.63,24.36,1.97,2.0,9.4,30.99,2.35,11.38,32.99,0.77,-0.55,-0.03,-0.0,0.04,0.6036,0.0209,12.07,29.93,37.02,180.0,0.9482,3477.0,158.0,0.9438,2813.0,4.0,0.9481,77.0,4.0,0.9481,77.0
7768,28.04,6.37,1503.0,1548.0,-0.68,1.18,28.04,3.37,21.46,3.21,0.019,-0.1336,0.17742,0.03,2.9,0.16,0.47,4.84,20.73,0.74,0.37,0.5,3.22,21.2,0.13,0.4,0.08,0.33,0.72,5.05,3.21,0.019,-0.1336,0.17742,26.85,28.04,28.04,948,0.7446,3712,777,0.7363,2947,151,0.7146,529,151,0.7146,529,24.4,2.47,1615.0,1580.0,-0.72,1.01,24.4,9.43,14.54,0.44,0.3478,-0.14,0.21,1.48,1.59,7.94,6.06,14.54,2.22,2.21,5.43,20.28,1.55,7.64,22.49,0.89,-0.43,-0.07,-0.0,0.06,0.3478,-0.14,10.85,24.4,24.4,670.0,0.8073,3477.0,581.0,0.7935,2813.0,109.0,0.7867,511.0,109.0,0.7867,511.0
7769,61.49,6.97,1730.0,1772.0,-0.69,1.04,61.49,13.16,37.74,10.59,0.4185,-0.0924,0.56752,0.17,3.05,1.63,10.1,7.86,31.61,1.24,0.6,2.83,4.52,41.71,0.72,2.15,0.99,3.98,6.13,10.91,10.59,0.4185,-0.0924,0.56752,44.99,61.49,61.53,67,0.982,3712,51,0.9827,2947,5,0.9905,529,5,0.9905,529,43.15,3.19,1843.0,1778.0,-0.96,0.8,43.15,15.5,23.02,4.63,0.7474,0.2178,0.27,1.85,2.72,13.64,8.37,23.02,3.48,3.46,7.61,33.2,3.26,11.09,36.67,0.19,2.8,0.35,1.3,-0.01,0.7474,0.2178,21.72,43.15,43.8,45.0,0.9871,3477.0,37.0,0.9868,2813.0,9.0,0.9824,511.0,9.0,0.9824,511.0
7770,22.0,7.23,1462.0,1503.0,-0.77,0.99,22.0,4.73,16.19,1.08,0.3694,-0.167,-0.08174,0.07,3.05,0.36,1.67,3.67,13.88,1.02,0.66,0.43,1.83,15.55,0.5,1.5,0.2,0.81,2.31,4.66,1.08,0.3694,-0.167,-0.08174,18.3,22.0,23.18,1602,0.5688,3715,1309,0.5561,2949,16,0.5556,36,44,0.6071,112,7.91,3.66,1413.0,1429.0,-0.88,0.89,7.91,2.59,4.2,1.12,0.0765,-0.0486,0.2,1.36,0.24,1.23,1.97,4.2,1.0,0.99,1.22,4.43,0.42,2.21,5.43,0.53,0.49,0.0,0.14,-0.04,0.0765,-0.0486,12.43,7.91,9.85,2781.0,0.2002,3477.0,2274.0,0.1916,2813.0,28.0,0.1515,33.0,89.0,0.1442,104.0
7772,13.87,7.7,1406.0,1436.0,-0.73,1.23,13.87,4.38,8.14,1.34,-0.0512,-0.0743,0.03201,-0.01,1.38,0.49,3.0,2.34,8.54,0.33,0.85,0.68,0.94,11.55,0.08,0.25,-0.16,-0.65,-0.4,2.72,1.34,-0.0512,-0.0743,0.03201,20.44,13.87,13.87,2904,0.2177,3712,2362,0.1985,2947,405,0.2344,529,405,0.2344,529,13.81,2.54,1485.0,1494.0,-0.84,0.92,13.81,7.24,4.57,2.0,0.1494,-0.1713,0.08,1.5,1.16,5.74,2.46,4.57,0.04,0.06,3.58,10.26,-0.11,3.62,10.32,0.43,1.52,-0.07,0.13,-0.02,0.1494,-0.1713,9.35,13.81,13.81,1805.0,0.4809,3477.0,1521.0,0.4593,2813.0,271.0,0.4697,511.0,271.0,0.4697,511.0
7777,11.35,6.11,1389.0,1413.0,-1.23,0.7,11.35,4.26,5.53,1.55,0.3842,-0.0632,0.10526,0.14,2.36,0.36,1.9,1.6,4.77,0.75,0.48,0.26,0.41,6.67,0.28,0.83,-0.02,-0.06,0.77,2.16,1.55,0.3842,-0.0632,0.10526,16.47,11.35,14.04,3233,0.129,3712,2612,0.1137,2947,263,0.0931,290,1726,0.1198,1961,7.9,5.69,1413.0,1429.0,-0.76,1.02,7.9,3.12,4.52,0.25,-0.0893,0.1601,-0.02,0.13,0.61,2.99,2.19,4.52,0.35,0.37,2.45,7.15,0.16,2.8,7.51,0.36,-0.21,-0.03,0.11,0.03,-0.0893,0.1601,9.28,7.9,8.59,2784.0,0.1993,3477.0,2277.0,0.1905,2813.0,231.0,0.1809,282.0,1422.0,0.2118,1804.0
7782,28.1,4.28,1503.0,1548.0,-0.81,0.96,28.1,5.42,21.46,1.22,0.3311,-0.1032,-0.09327,-0.01,3.15,0.4,2.26,5.25,21.92,0.96,0.28,1.01,3.31,24.18,-0.03,-0.1,-0.09,-0.36,-0.46,5.43,1.22,0.3311,-0.1032,-0.09327,28.73,28.1,28.6,942,0.7462,3712,772,0.738,2947,150,0.7164,529,150,0.7164,529,23.99,4.31,1610.0,1577.0,-0.68,1.04,23.99,9.82,13.13,1.04,0.1667,0.0246,0.25,1.52,1.66,8.3,5.32,13.13,1.2,1.2,5.78,20.23,1.23,6.98,21.43,0.53,0.02,-0.08,0.56,0.01,0.1667,0.0246,15.85,23.99,23.99,695.0,0.8001,3477.0,604.0,0.7853,2813.0,116.0,0.773,511.0,116.0,0.773,511.0
7784,31.48,5.87,1526.0,1571.0,-0.81,0.95,31.48,4.76,23.32,3.4,0.1747,-0.0195,0.17326,0.21,3.06,0.44,1.71,3.3,12.04,0.72,0.5,1.27,0.9,13.74,0.56,1.67,2.4,9.62,11.28,6.35,3.4,0.1747,-0.0195,0.17326,20.4,31.48,31.56,724,0.805,3712,588,0.8005,2947,114,0.7845,529,114,0.7845,529,15.6,3.13,1507.0,1510.0,-0.67,1.05,15.6,3.42,10.07,2.11,0.0536,0.2409,0.07,0.85,0.51,2.57,4.87,10.07,0.41,0.41,4.98,12.23,0.24,5.38,12.64,0.7,1.39,-0.03,-0.02,0.06,0.0536,0.2409,7.77,15.6,15.77,1536.0,0.5582,3477.0,1306.0,0.5357,2813.0,232.0,0.546,511.0,232.0,0.546,511.0
7790,40.81,5.89,1589.0,1634.0,-0.74,1.01,40.81,7.16,26.85,6.79,0.4249,-0.09,0.48004,0.05,3.05,0.77,4.11,5.58,26.81,-0.2,0.14,1.42,4.67,30.92,0.06,0.17,-0.03,-0.13,0.04,6.05,6.79,0.4249,-0.09,0.48004,26.69,40.81,40.93,349,0.906,3712,275,0.9067,2947,54,0.8979,529,54,0.8979,529,20.49,5.52,1567.0,1550.0,-0.74,1.01,20.49,9.07,10.58,0.83,0.2099,-0.1118,0.1,1.32,1.56,7.75,4.63,10.58,1.81,1.83,4.38,16.5,1.04,6.19,18.33,0.62,0.22,0.08,-0.01,-0.07,0.2099,-0.1118,13.7,20.49,20.49,993.0,0.7144,3477.0,852.0,0.6971,2813.0,157.0,0.6928,511.0,157.0,0.6928,511.0
7794,18.09,4.35,1435.0,1473.0,-0.76,1.0,18.09,4.24,11.44,2.41,0.4118,-0.1581,0.02368,0.02,2.79,0.58,1.45,4.35,11.72,3.28,0.19,-0.14,0.97,13.16,-0.05,-0.14,-0.03,-0.13,-0.27,4.21,2.41,0.4118,-0.1581,0.02368,14.61,18.09,18.59,2116,0.43,3712,1742,0.4089,2947,317,0.4008,529,317,0.4008,529,4.61,3.3,1373.0,1381.0,-1.07,0.64,4.61,0.71,2.92,0.98,-0.1201,-0.1285,-0.06,0.5,0.04,0.2,1.7,2.92,-0.12,-0.12,1.86,3.24,-0.2,1.74,3.13,0.81,0.18,-0.01,0.0,0.01,-0.1201,-0.1285,9.93,4.61,7.22,3294.0,0.0526,3477.0,2678.0,0.048,2813.0,486.0,0.0489,511.0,486.0,0.0489,511.0
7796,16.14,4.46,1422.0,1456.0,-0.91,1.24,16.14,5.78,9.19,1.17,0.2698,-0.1339,0.00255,-0.0,2.97,0.54,2.81,1.89,8.61,0.29,-0.18,0.4,1.69,11.42,0.21,0.64,-0.02,-0.07,0.58,2.39,1.17,0.2698,-0.1339,0.00255,15.46,16.14,17.17,2549,0.3133,3712,124,0.3575,193,7,0.65,20,1381,0.2958,1961,6.59,2.58,1397.0,1411.0,-0.97,1.06,6.59,4.05,1.63,0.92,-0.0972,-0.0073,-0.04,2.03,0.42,2.02,0.88,1.63,0.11,0.15,1.2,3.5,-0.02,1.31,3.64,0.84,0.17,-0.03,-0.01,-0.06,-0.0972,-0.0073,8.55,6.59,8.05,3041.0,0.1254,3477.0,176.0,0.12,200.0,11.0,0.3889,18.0,1568.0,0.1308,1804.0
7797,20.99,6.77,1455.0,1496.0,-1.32,0.84,20.99,4.61,12.86,3.52,0.2193,-0.1306,0.08184,-0.08,2.15,0.53,2.46,3.42,14.82,0.3,0.1,1.74,1.7,17.28,-0.28,-0.85,-0.28,-1.11,-1.96,3.27,3.52,0.2193,-0.1306,0.08184,21.46,20.99,20.99,1697,0.5428,3712,1391,0.528,2947,113,0.4053,190,866,0.5584,1961,18.09,2.71,1538.0,1531.0,-1.06,1.11,18.09,4.64,10.97,2.49,0.3095,0.0811,0.02,0.23,0.88,4.4,4.92,10.97,0.04,0.04,5.76,15.33,0.39,5.8,15.37,-0.2,2.58,0.23,-0.2,0.08,0.3095,0.0811,8.21,18.09,18.82,1245.0,0.6419,3477.0,1070.0,0.6196,2813.0,78.0,0.5851,188.0,568.0,0.6851,1804.0
7808,10.66,5.36,1385.0,1406.0,-1.03,1.01,10.66,4.6,3.85,2.21,0.1766,-0.0279,0.03,0.06,2.97,0.28,1.63,0.77,1.81,0.39,0.59,-0.33,0.31,3.44,0.4,1.2,0.21,0.84,2.04,1.57,2.21,0.1766,-0.0279,0.03,17.96,10.66,12.88,3312,0.1078,3712,2667,0.095,2947,488,0.0775,529,488,0.0775,529,11.48,3.47,1457.0,1471.0,-0.71,1.03,11.48,3.39,5.96,2.13,-0.0777,-0.1194,0.0,2.01,0.29,1.38,2.89,5.96,0.16,0.19,3.02,7.15,0.1,3.18,7.34,0.58,1.53,0.01,-0.02,0.02,-0.0777,-0.1194,7.1,11.48,11.56,2125.0,0.3888,3477.0,1774.0,0.3694,2813.0,319.0,0.3757,511.0,319.0,0.3757,511.0
